monotonic_us,timestamp_us,lat,lon,alt,roll,pitch,yaw,vel_x,vel_y,vel_z
44978796,1761936014359276,0.000000000,0.000000000,0.000,1.421790,0.065476,-0.901962,0.000000,0.000000,0.000000
44985721,1761936014366200,0.000000000,0.000000000,0.000,1.421788,0.065472,-0.901966,0.000000,0.000000,0.000000
44992727,1761936014373206,0.000000000,0.000000000,0.000,1.421791,0.065480,-0.901966,0.000000,0.000000,0.000000
44999805,1761936014380284,0.000000000,0.000000000,0.000,1.421792,0.065492,-0.901968,0.000000,0.000000,0.000000
45006677,1761936014387156,0.000000000,0.000000000,0.000,1.421800,0.065489,-0.901969,0.000000,0.000000,0.000000
45013868,1761936014394347,0.000000000,0.000000000,0.000,1.421809,0.065484,-0.901968,0.000000,0.000000,0.000000
45020756,1761936014401236,0.000000000,0.000000000,0.000,1.421811,0.065484,-0.901973,0.000000,0.000000,0.000000
45027801,1761936014408280,0.000000000,0.000000000,0.000,1.421816,0.065484,-0.901977,0.000000,0.000000,0.000000
45034699,1761936014415178,0.000000000,0.000000000,0.000,1.421816,0.065486,-0.901976,0.000000,0.000000,0.000000
45041781,1761936014422260,0.000000000,0.000000000,0.000,1.421815,0.065487,-0.901973,0.000000,0.000000,0.000000
45048817,1761936014429296,0.000000000,0.000000000,0.000,1.421813,0.065484,-0.901969,0.000000,0.000000,0.000000
45055705,1761936014436185,0.000000000,0.000000000,0.000,1.421809,0.065477,-0.901968,0.000000,0.000000,0.000000
45062755,1761936014443234,0.000000000,0.000000000,0.000,1.421813,0.065477,-0.901971,0.000000,0.000000,0.000000
45069680,1761936014450159,0.000000000,0.000000000,0.000,1.421801,0.065468,-0.901964,0.000000,0.000000,0.000000
45076728,1761936014457207,0.000000000,0.000000000,0.000,1.421801,0.065478,-0.901957,0.000000,0.000000,0.000000
45083756,1761936014464236,0.000000000,0.000000000,0.000,1.421799,0.065483,-0.901951,0.000000,0.000000,0.000000
45090811,1761936014471290,0.000000000,0.000000000,0.000,1.421799,0.065490,-0.901955,0.000000,0.000000,0.000000
45097692,1761936014478171,0.000000000,0.000000000,0.000,1.421802,0.065494,-0.901954,0.000000,0.000000,0.000000
45104723,1761936014485203,0.000000000,0.000000000,0.000,1.421797,0.065498,-0.901954,0.000000,0.000000,0.000000
45111753,1761936014492232,0.000000000,0.000000000,0.000,1.421795,0.065506,-0.901944,0.000000,0.000000,0.000000
45118782,1761936014499261,0.000000000,0.000000000,0.000,1.421814,0.065511,-0.901933,0.000000,0.000000,0.000000
45125820,1761936014506299,0.000000000,0.000000000,0.000,1.421811,0.065511,-0.901927,0.000000,0.000000,0.000000
45132692,1761936014513172,0.000000000,0.000000000,0.000,1.421797,0.065510,-0.901924,0.000000,0.000000,0.000000
45139791,1761936014520270,0.000000000,0.000000000,0.000,1.421806,0.065509,-0.901932,0.000000,0.000000,0.000000
45146677,1761936014527156,0.000000000,0.000000000,0.000,1.421806,0.065505,-0.901931,0.000000,0.000000,0.000000
45153775,1761936014534254,0.000000000,0.000000000,0.000,1.421816,0.065486,-0.901928,0.000000,0.000000,0.000000
45160806,1761936014541285,0.000000000,0.000000000,0.000,1.421813,0.065486,-0.901940,0.000000,0.000000,0.000000
45167679,1761936014548158,0.000000000,0.000000000,0.000,1.421804,0.065490,-0.901950,0.000000,0.000000,0.000000
45174728,1761936014555207,0.000000000,0.000000000,0.000,1.421802,0.065483,-0.901947,0.000000,0.000000,0.000000
45181759,1761936014562238,0.000000000,0.000000000,0.000,1.421810,0.065482,-0.901936,0.000000,0.000000,0.000000
45188685,1761936014569164,0.000000000,0.000000000,0.000,1.421811,0.065477,-0.901941,0.000000,0.000000,0.000000
45195729,1761936014576208,0.000000000,0.000000000,0.000,1.421813,0.065473,-0.901943,0.000000,0.000000,0.000000
45202759,1761936014583238,0.000000000,0.000000000,0.000,1.421813,0.065468,-0.901934,0.000000,0.000000,0.000000
45209805,1761936014590284,0.000000000,0.000000000,0.000,1.421817,0.065472,-0.901932,0.000000,0.000000,0.000000
45216689,1761936014597168,0.000000000,0.000000000,0.000,1.421823,0.065474,-0.901929,0.000000,0.000000,0.000000
45223764,1761936014604244,0.000000000,0.000000000,0.000,1.421818,0.065486,-0.901932,0.000000,0.000000,0.000000
45230798,1761936014611277,0.000000000,0.000000000,0.000,1.421822,0.065489,-0.901926,0.000000,0.000000,0.000000
45237682,1761936014618161,0.000000000,0.000000000,0.000,1.421832,0.065477,-0.901928,0.000000,0.000000,0.000000
45244752,1761936014625231,0.000000000,0.000000000,0.000,1.421841,0.065479,-0.901915,0.000000,0.000000,0.000000
45251796,1761936014632275,0.000000000,0.000000000,0.000,1.421845,0.065479,-0.901919,0.000000,0.000000,0.000000
45258724,1761936014639203,0.000000000,0.000000000,0.000,1.421851,0.065478,-0.901929,0.000000,0.000000,0.000000
45265755,1761936014646235,0.000000000,0.000000000,0.000,1.421848,0.065479,-0.901919,0.000000,0.000000,0.000000
45272733,1761936014653212,0.000000000,0.000000000,0.000,1.421835,0.065473,-0.901926,0.000000,0.000000,0.000000
45279810,1761936014660289,0.000000000,0.000000000,0.000,1.421830,0.065478,-0.901915,0.000000,0.000000,0.000000
45288879,1761936014669358,0.000000000,0.000000000,0.000,1.421825,0.065474,-0.901904,0.000000,0.000000,0.000000
45293821,1761936014674300,0.000000000,0.000000000,0.000,1.421810,0.065477,-0.901905,0.000000,0.000000,0.000000
45300705,1761936014681184,0.000000000,0.000000000,0.000,1.421804,0.065474,-0.901907,0.000000,0.000000,0.000000
45307758,1761936014688237,0.000000000,0.000000000,0.000,1.421804,0.065473,-0.901914,0.000000,0.000000,0.000000
45314791,1761936014695270,0.000000000,0.000000000,0.000,1.421798,0.065473,-0.901923,0.000000,0.000000,0.000000
45321689,1761936014702169,0.000000000,0.000000000,0.000,1.421793,0.065477,-0.901921,0.000000,0.000000,0.000000
45328722,1761936014709201,0.000000000,0.000000000,0.000,1.421792,0.065477,-0.901926,0.000000,0.000000,0.000000
45335754,1761936014716233,0.000000000,0.000000000,0.000,1.421789,0.065470,-0.901934,0.000000,0.000000,0.000000
45342688,1761936014723167,0.000000000,0.000000000,0.000,1.421790,0.065473,-0.901925,0.000000,0.000000,0.000000
45349763,1761936014730243,0.000000000,0.000000000,0.000,1.421797,0.065476,-0.901926,0.000000,0.000000,0.000000
45356795,1761936014737274,0.000000000,0.000000000,0.000,1.421798,0.065482,-0.901937,0.000000,0.000000,0.000000
45363677,1761936014744156,0.000000000,0.000000000,0.000,1.421790,0.065483,-0.901932,0.000000,0.000000,0.000000
45370709,1761936014751189,0.000000000,0.000000000,0.000,1.421790,0.065482,-0.901934,0.000000,0.000000,0.000000
45377728,1761936014758207,0.000000000,0.000000000,0.000,1.421786,0.065479,-0.901939,0.000000,0.000000,0.000000
45384758,1761936014765237,0.000000000,0.000000000,0.000,1.421788,0.065488,-0.901942,0.000000,0.000000,0.000000
45391699,1761936014772178,0.000000000,0.000000000,0.000,1.421788,0.065487,-0.901938,0.000000,0.000000,0.000000
45398729,1761936014779208,0.000000000,0.000000000,0.000,1.421787,0.065476,-0.901933,0.000000,0.000000,0.000000
45405760,1761936014786239,0.000000000,0.000000000,0.000,1.421797,0.065470,-0.901924,0.000000,0.000000,0.000000
45412803,1761936014793282,0.000000000,0.000000000,0.000,1.421798,0.065462,-0.901932,0.000000,0.000000,0.000000
45419687,1761936014800166,0.000000000,0.000000000,0.000,1.421797,0.065459,-0.901936,0.000000,0.000000,0.000000
45426722,1761936014807201,0.000000000,0.000000000,0.000,1.421797,0.065459,-0.901938,0.000000,0.000000,0.000000
45433765,1761936014814244,0.000000000,0.000000000,0.000,1.421796,0.065453,-0.901933,0.000000,0.000000,0.000000
45440673,1761936014821152,0.000000000,0.000000000,0.000,1.421795,0.065450,-0.901924,0.000000,0.000000,0.000000
45447728,1761936014828207,0.000000000,0.000000000,0.000,1.421802,0.065454,-0.901939,0.000000,0.000000,0.000000
45454757,1761936014835236,0.000000000,0.000000000,0.000,1.421805,0.065456,-0.901931,0.000000,0.000000,0.000000
45461797,1761936014842276,0.000000000,0.000000000,0.000,1.421807,0.065455,-0.901927,0.000000,0.000000,0.000000
45468681,1761936014849161,0.000000000,0.000000000,0.000,1.421804,0.065452,-0.901938,0.000000,0.000000,0.000000
45475716,1761936014856196,0.000000000,0.000000000,0.000,1.421808,0.065450,-0.901937,0.000000,0.000000,0.000000
45482764,1761936014863244,0.000000000,0.000000000,0.000,1.421808,0.065457,-0.901936,0.000000,0.000000,0.000000
45489689,1761936014870168,0.000000000,0.000000000,0.000,1.421794,0.065454,-0.901926,0.000000,0.000000,0.000000
45497178,1761936014877657,0.000000000,0.000000000,0.000,1.421790,0.065461,-0.901932,0.000000,0.000000,0.000000
45503823,1761936014884302,0.000000000,0.000000000,0.000,1.421793,0.065456,-0.901934,0.000000,0.000000,0.000000
45510708,1761936014891187,0.000000000,0.000000000,0.000,1.421792,0.065458,-0.901930,0.000000,0.000000,0.000000
45517752,1761936014898231,0.000000000,0.000000000,0.000,1.421794,0.065454,-0.901930,0.000000,0.000000,0.000000
45524797,1761936014905277,0.000000000,0.000000000,0.000,1.421806,0.065452,-0.901925,0.000000,0.000000,0.000000
45531682,1761936014912161,0.000000000,0.000000000,0.000,1.421799,0.065453,-0.901926,0.000000,0.000000,0.000000
45538777,1761936014919256,0.000000000,0.000000000,0.000,1.421795,0.065454,-0.901925,0.000000,0.000000,0.000000
45545810,1761936014926289,0.000000000,0.000000000,0.000,1.421809,0.065447,-0.901906,0.000000,0.000000,0.000000
45552692,1761936014933171,0.000000000,0.000000000,0.000,1.421821,0.065449,-0.901902,0.000000,0.000000,0.000000
45559749,1761936014940228,0.000000000,0.000000000,0.000,1.421812,0.065451,-0.901913,0.000000,0.000000,0.000000
45566780,1761936014947259,0.000000000,0.000000000,0.000,1.421812,0.065452,-0.901902,0.000000,0.000000,0.000000
45573813,1761936014954292,0.000000000,0.000000000,0.000,1.421820,0.065460,-0.901895,0.000000,0.000000,0.000000
45580683,1761936014961162,0.000000000,0.000000000,0.000,1.421818,0.065457,-0.901895,0.000000,0.000000,0.000000
45587754,1761936014968234,0.000000000,0.000000000,0.000,1.421821,0.065449,-0.901905,0.000000,0.000000,0.000000
45594797,1761936014975276,0.000000000,0.000000000,0.000,1.421817,0.065449,-0.901911,0.000000,0.000000,0.000000
45601669,1761936014982148,0.000000000,0.000000000,0.000,1.421798,0.065445,-0.901918,0.000000,0.000000,0.000000
45608714,1761936014989193,0.000000000,0.000000000,0.000,1.421803,0.065447,-0.901911,0.000000,0.000000,0.000000
45615743,1761936014996222,0.000000000,0.000000000,0.000,1.421805,0.065455,-0.901918,0.000000,0.000000,0.000000
45622774,1761936015003253,0.000000000,0.000000000,0.000,1.421810,0.065460,-0.901922,0.000000,0.000000,0.000000
45629693,1761936015010172,0.000000000,0.000000000,0.000,1.421813,0.065450,-0.901930,0.000000,0.000000,0.000000
45636737,1761936015017216,0.000000000,0.000000000,0.000,1.421818,0.065448,-0.901933,0.000000,0.000000,0.000000
45643802,1761936015024282,0.000000000,0.000000000,0.000,1.421812,0.065449,-0.901940,0.000000,0.000000,0.000000
45650714,1761936015031193,0.000000000,0.000000000,0.000,1.421807,0.065455,-0.901943,0.000000,0.000000,0.000000
45657757,1761936015038236,0.000000000,0.000000000,0.000,1.421809,0.065460,-0.901936,0.000000,0.000000,0.000000
45664800,1761936015045280,0.000000000,0.000000000,0.000,1.421812,0.065456,-0.901939,0.000000,0.000000,0.000000
45671686,1761936015052165,0.000000000,0.000000000,0.000,1.421812,0.065454,-0.901931,0.000000,0.000000,0.000000
45678767,1761936015059246,0.000000000,0.000000000,0.000,1.421812,0.065451,-0.901923,0.000000,0.000000,0.000000
45685797,1761936015066277,0.000000000,0.000000000,0.000,1.421799,0.065453,-0.901920,0.000000,0.000000,0.000000
45692731,1761936015073210,0.000000000,0.000000000,0.000,1.421806,0.065448,-0.901928,0.000000,0.000000,0.000000
45699803,1761936015080282,0.000000000,0.000000000,0.000,1.421807,0.065457,-0.901929,0.000000,0.000000,0.000000
45706674,1761936015087154,0.000000000,0.000000000,0.000,1.421804,0.065457,-0.901934,0.000000,0.000000,0.000000
45713864,1761936015094344,0.000000000,0.000000000,0.000,1.421805,0.065458,-0.901930,0.000000,0.000000,0.000000
45720752,1761936015101231,0.000000000,0.000000000,0.000,1.421808,0.065456,-0.901936,0.000000,0.000000,0.000000
45727826,1761936015108305,0.000000000,0.000000000,0.000,1.421800,0.065463,-0.901930,0.000000,0.000000,0.000000
45734700,1761936015115179,0.000000000,0.000000000,0.000,1.421800,0.065469,-0.901929,0.000000,0.000000,0.000000
45741688,1761936015122167,0.000000000,0.000000000,0.000,1.421806,0.065461,-0.901925,0.000000,0.000000,0.000000
45748720,1761936015129199,0.000000000,0.000000000,0.000,1.421803,0.065466,-0.901931,0.000000,0.000000,0.000000
45755753,1761936015136232,0.000000000,0.000000000,0.000,1.421788,0.065458,-0.901935,0.000000,0.000000,0.000000
45762799,1761936015143278,0.000000000,0.000000000,0.000,1.421789,0.065448,-0.901940,0.000000,0.000000,0.000000
45769707,1761936015150186,0.000000000,0.000000000,0.000,1.421776,0.065457,-0.901939,0.000000,0.000000,0.000000
45776739,1761936015157218,0.000000000,0.000000000,0.000,1.421778,0.065453,-0.901938,0.000000,0.000000,0.000000
45783768,1761936015164247,0.000000000,0.000000000,0.000,1.421782,0.065451,-0.901926,0.000000,0.000000,0.000000
45790702,1761936015171182,0.000000000,0.000000000,0.000,1.421787,0.065448,-0.901925,0.000000,0.000000,0.000000
45797772,1761936015178251,0.000000000,0.000000000,0.000,1.421781,0.065450,-0.901920,0.000000,0.000000,0.000000
45804677,1761936015185156,0.000000000,0.000000000,0.000,1.421782,0.065455,-0.901928,0.000000,0.000000,0.000000
45811837,1761936015192317,0.000000000,0.000000000,0.000,1.421789,0.065464,-0.901922,0.000000,0.000000,0.000000
45818703,1761936015199182,0.000000000,0.000000000,0.000,1.421790,0.065463,-0.901928,0.000000,0.000000,0.000000
45825763,1761936015206243,0.000000000,0.000000000,0.000,1.421795,0.065455,-0.901922,0.000000,0.000000,0.000000
45832798,1761936015213277,0.000000000,0.000000000,0.000,1.421795,0.065459,-0.901927,0.000000,0.000000,0.000000
45839783,1761936015220262,0.000000000,0.000000000,0.000,1.421803,0.065465,-0.901929,0.000000,0.000000,0.000000
45846813,1761936015227292,0.000000000,0.000000000,0.000,1.421800,0.065466,-0.901930,0.000000,0.000000,0.000000
45853845,1761936015234324,0.000000000,0.000000000,0.000,1.421803,0.065472,-0.901931,0.000000,0.000000,0.000000
45860728,1761936015241207,0.000000000,0.000000000,0.000,1.421802,0.065472,-0.901930,0.000000,0.000000,0.000000
45867769,1761936015248248,0.000000000,0.000000000,0.000,1.421807,0.065463,-0.901940,0.000000,0.000000,0.000000
45874817,1761936015255296,0.000000000,0.000000000,0.000,1.421812,0.065456,-0.901947,0.000000,0.000000,0.000000
45881688,1761936015262168,0.000000000,0.000000000,0.000,1.421810,0.065466,-0.901940,0.000000,0.000000,0.000000
45888765,1761936015269244,0.000000000,0.000000000,0.000,1.421808,0.065466,-0.901935,0.000000,0.000000,0.000000
45895808,1761936015276288,0.000000000,0.000000000,0.000,1.421809,0.065464,-0.901934,0.000000,0.000000,0.000000
45902678,1761936015283157,0.000000000,0.000000000,0.000,1.421802,0.065471,-0.901944,0.000000,0.000000,0.000000
45909719,1761936015290198,0.000000000,0.000000000,0.000,1.421801,0.065471,-0.901943,0.000000,0.000000,0.000000
45916752,1761936015297231,0.000000000,0.000000000,0.000,1.421799,0.065464,-0.901945,0.000000,0.000000,0.000000
45923697,1761936015304176,0.000000000,0.000000000,0.000,1.421797,0.065461,-0.901948,0.000000,0.000000,0.000000
45930730,1761936015311209,0.000000000,0.000000000,0.000,1.421799,0.065459,-0.901946,0.000000,0.000000,0.000000
45937761,1761936015318240,0.000000000,0.000000000,0.000,1.421804,0.065460,-0.901947,0.000000,0.000000,0.000000
45944695,1761936015325174,0.000000000,0.000000000,0.000,1.421794,0.065466,-0.901940,0.000000,0.000000,0.000000
45951727,1761936015332206,0.000000000,0.000000000,0.000,1.421788,0.065460,-0.901938,0.000000,0.000000,0.000000
45958777,1761936015339257,0.000000000,0.000000000,0.000,1.421791,0.065463,-0.901934,0.000000,0.000000,0.000000
45965807,1761936015346286,0.000000000,0.000000000,0.000,1.421796,0.065462,-0.901931,0.000000,0.000000,0.000000
45972684,1761936015353164,0.000000000,0.000000000,0.000,1.421796,0.065463,-0.901921,0.000000,0.000000,0.000000
45979755,1761936015360235,0.000000000,0.000000000,0.000,1.421788,0.065464,-0.901920,0.000000,0.000000,0.000000
45986762,1761936015367241,0.000000000,0.000000000,0.000,1.421790,0.065458,-0.901924,0.000000,0.000000,0.000000
45993843,1761936015374322,0.000000000,0.000000000,0.000,1.421792,0.065474,-0.901925,0.000000,0.000000,0.000000
46000715,1761936015381194,0.000000000,0.000000000,0.000,1.421797,0.065472,-0.901933,0.000000,0.000000,0.000000
46007762,1761936015388242,0.000000000,0.000000000,0.000,1.421810,0.065468,-0.901920,0.000000,0.000000,0.000000
46014793,1761936015395272,0.000000000,0.000000000,0.000,1.421802,0.065481,-0.901925,0.000000,0.000000,0.000000
46021675,1761936015402154,0.000000000,0.000000000,0.000,1.421808,0.065491,-0.901929,0.000000,0.000000,0.000000
46028723,1761936015409202,0.000000000,0.000000000,0.000,1.421806,0.065488,-0.901930,0.000000,0.000000,0.000000
46035754,1761936015416233,0.000000000,0.000000000,0.000,1.421806,0.065491,-0.901930,0.000000,0.000000,0.000000
46042692,1761936015423171,0.000000000,0.000000000,0.000,1.421800,0.065493,-0.901933,0.000000,0.000000,0.000000
46049756,1761936015430235,0.000000000,0.000000000,0.000,1.421799,0.065488,-0.901933,0.000000,0.000000,0.000000
46056794,1761936015437273,0.000000000,0.000000000,0.000,1.421798,0.065493,-0.901926,0.000000,0.000000,0.000000
46063826,1761936015444305,0.000000000,0.000000000,0.000,1.421791,0.065493,-0.901922,0.000000,0.000000,0.000000
46070711,1761936015451190,0.000000000,0.000000000,0.000,1.421791,0.065495,-0.901920,0.000000,0.000000,0.000000
46077743,1761936015458222,0.000000000,0.000000000,0.000,1.421792,0.065499,-0.901919,0.000000,0.000000,0.000000
46084773,1761936015465253,0.000000000,0.000000000,0.000,1.421786,0.065501,-0.901923,0.000000,0.000000,0.000000
46091687,1761936015472167,0.000000000,0.000000000,0.000,1.421795,0.065498,-0.901937,0.000000,0.000000,0.000000
46098717,1761936015479196,0.000000000,0.000000000,0.000,1.421789,0.065491,-0.901938,0.000000,0.000000,0.000000
46105798,1761936015486278,0.000000000,0.000000000,0.000,1.421799,0.065490,-0.901928,0.000000,0.000000,0.000000
46112828,1761936015493307,0.000000000,0.000000000,0.000,1.421786,0.065499,-0.901934,0.000000,0.000000,0.000000
46119730,1761936015500209,0.000000000,0.000000000,0.000,1.421782,0.065503,-0.901934,0.000000,0.000000,0.000000
46126776,1761936015507256,0.000000000,0.000000000,0.000,1.421777,0.065505,-0.901934,0.000000,0.000000,0.000000
46133807,1761936015514286,0.000000000,0.000000000,0.000,1.421775,0.065499,-0.901945,0.000000,0.000000,0.000000
46140718,1761936015521197,0.000000000,0.000000000,0.000,1.421776,0.065496,-0.901946,0.000000,0.000000,0.000000
46147764,1761936015528243,0.000000000,0.000000000,0.000,1.421775,0.065497,-0.901948,0.000000,0.000000,0.000000
46154796,1761936015535275,0.000000000,0.000000000,0.000,1.421776,0.065491,-0.901949,0.000000,0.000000,0.000000
46161676,1761936015542156,0.000000000,0.000000000,0.000,1.421775,0.065492,-0.901952,0.000000,0.000000,0.000000
46168722,1761936015549201,0.000000000,0.000000000,0.000,1.421763,0.065490,-0.901949,0.000000,0.000000,0.000000
46175675,1761936015556155,0.000000000,0.000000000,0.000,1.421765,0.065479,-0.901938,0.000000,0.000000,0.000000
46182726,1761936015563205,0.000000000,0.000000000,0.000,1.421761,0.065475,-0.901934,0.000000,0.000000,0.000000
46189690,1761936015570169,0.000000000,0.000000000,0.000,1.421775,0.065475,-0.901926,0.000000,0.000000,0.000000
46196730,1761936015577209,0.000000000,0.000000000,0.000,1.421767,0.065473,-0.901936,0.000000,0.000000,0.000000
46203759,1761936015584239,0.000000000,0.000000000,0.000,1.421762,0.065476,-0.901928,0.000000,0.000000,0.000000
46210804,1761936015591283,0.000000000,0.000000000,0.000,1.421759,0.065474,-0.901925,0.000000,0.000000,0.000000
46217771,1761936015598250,0.000000000,0.000000000,0.000,1.421760,0.065466,-0.901929,0.000000,0.000000,0.000000
46224805,1761936015605284,0.000000000,0.000000000,0.000,1.421766,0.065463,-0.901927,0.000000,0.000000,0.000000
46231838,1761936015612318,0.000000000,0.000000000,0.000,1.421780,0.065463,-0.901927,0.000000,0.000000,0.000000
46238761,1761936015619240,0.000000000,0.000000000,0.000,1.421770,0.065457,-0.901924,0.000000,0.000000,0.000000
46245807,1761936015626286,0.000000000,0.000000000,0.000,1.421753,0.065469,-0.901924,0.000000,0.000000,0.000000
46252694,1761936015633174,0.000000000,0.000000000,0.000,1.421757,0.065462,-0.901919,0.000000,0.000000,0.000000
46259745,1761936015640224,0.000000000,0.000000000,0.000,1.421760,0.065453,-0.901919,0.000000,0.000000,0.000000
46266777,1761936015647256,0.000000000,0.000000000,0.000,1.421765,0.065461,-0.901915,0.000000,0.000000,0.000000
46273808,1761936015654288,0.000000000,0.000000000,0.000,1.421765,0.065460,-0.901916,0.000000,0.000000,0.000000
46280693,1761936015661172,0.000000000,0.000000000,0.000,1.421762,0.065465,-0.901916,0.000000,0.000000,0.000000
46288919,1761936015669398,0.000000000,0.000000000,0.000,1.421766,0.065458,-0.901921,0.000000,0.000000,0.000000
46294722,1761936015675201,0.000000000,0.000000000,0.000,1.421768,0.065458,-0.901924,0.000000,0.000000,0.000000
46301820,1761936015682299,0.000000000,0.000000000,0.000,1.421771,0.065450,-0.901917,0.000000,0.000000,0.000000
46308745,1761936015689224,0.000000000,0.000000000,0.000,1.421777,0.065443,-0.901921,0.000000,0.000000,0.000000
46315818,1761936015696297,0.000000000,0.000000000,0.000,1.421773,0.065438,-0.901926,0.000000,0.000000,0.000000
46322748,1761936015703228,0.000000000,0.000000000,0.000,1.421779,0.065441,-0.901920,0.000000,0.000000,0.000000
46329765,1761936015710244,0.000000000,0.000000000,0.000,1.421800,0.065453,-0.901924,0.000000,0.000000,0.000000
46336680,1761936015717160,0.000000000,0.000000000,0.000,1.421803,0.065454,-0.901929,0.000000,0.000000,0.000000
46343695,1761936015724174,0.000000000,0.000000000,0.000,1.421793,0.065455,-0.901920,0.000000,0.000000,0.000000
46350734,1761936015731213,0.000000000,0.000000000,0.000,1.421786,0.065454,-0.901918,0.000000,0.000000,0.000000
46357765,1761936015738244,0.000000000,0.000000000,0.000,1.421785,0.065452,-0.901911,0.000000,0.000000,0.000000
46364796,1761936015745275,0.000000000,0.000000000,0.000,1.421781,0.065451,-0.901915,0.000000,0.000000,0.000000
46371834,1761936015752313,0.000000000,0.000000000,0.000,1.421789,0.065460,-0.901926,0.000000,0.000000,0.000000
46378731,1761936015759211,0.000000000,0.000000000,0.000,1.421790,0.065460,-0.901928,0.000000,0.000000,0.000000
46385762,1761936015766241,0.000000000,0.000000000,0.000,1.421784,0.065456,-0.901924,0.000000,0.000000,0.000000
46392722,1761936015773201,0.000000000,0.000000000,0.000,1.421781,0.065460,-0.901927,0.000000,0.000000,0.000000
46399764,1761936015780243,0.000000000,0.000000000,0.000,1.421779,0.065458,-0.901936,0.000000,0.000000,0.000000
46406794,1761936015787274,0.000000000,0.000000000,0.000,1.421788,0.065461,-0.901931,0.000000,0.000000,0.000000
46413839,1761936015794318,0.000000000,0.000000000,0.000,1.421783,0.065456,-0.901928,0.000000,0.000000,0.000000
46420722,1761936015801202,0.000000000,0.000000000,0.000,1.421780,0.065449,-0.901931,0.000000,0.000000,0.000000
46427769,1761936015808249,0.000000000,0.000000000,0.000,1.421771,0.065444,-0.901930,0.000000,0.000000,0.000000
46434820,1761936015815299,0.000000000,0.000000000,0.000,1.421773,0.065440,-0.901919,0.000000,0.000000,0.000000
46441759,1761936015822238,0.000000000,0.000000000,0.000,1.421775,0.065433,-0.901927,0.000000,0.000000,0.000000
46448803,1761936015829282,0.000000000,0.000000000,0.000,1.421768,0.065437,-0.901930,0.000000,0.000000,0.000000
46455688,1761936015836167,0.000000000,0.000000000,0.000,1.421772,0.065437,-0.901923,0.000000,0.000000,0.000000
46462717,1761936015843196,0.000000000,0.000000000,0.000,1.421772,0.065443,-0.901930,0.000000,0.000000,0.000000
46469767,1761936015850246,0.000000000,0.000000000,0.000,1.421766,0.065453,-0.901943,0.000000,0.000000,0.000000
46476800,1761936015857279,0.000000000,0.000000000,0.000,1.421766,0.065443,-0.901946,0.000000,0.000000,0.000000
46483696,1761936015864175,0.000000000,0.000000000,0.000,1.421773,0.065446,-0.901957,0.000000,0.000000,0.000000
46490814,1761936015871294,0.000000000,0.000000000,0.000,1.421778,0.065442,-0.901957,0.000000,0.000000,0.000000
46497804,1761936015878283,0.000000000,0.000000000,0.000,1.421782,0.065429,-0.901952,0.000000,0.000000,0.000000
46504702,1761936015885182,0.000000000,0.000000000,0.000,1.421781,0.065441,-0.901947,0.000000,0.000000,0.000000
46511732,1761936015892211,0.000000000,0.000000000,0.000,1.421790,0.065433,-0.901949,0.000000,0.000000,0.000000
46518770,1761936015899249,0.000000000,0.000000000,0.000,1.421786,0.065435,-0.901949,0.000000,0.000000,0.000000
46525823,1761936015906303,0.000000000,0.000000000,0.000,1.421771,0.065443,-0.901936,0.000000,0.000000,0.000000
46532826,1761936015913305,0.000000000,0.000000000,0.000,1.421774,0.065443,-0.901936,0.000000,0.000000,0.000000
46539781,1761936015920260,0.000000000,0.000000000,0.000,1.421776,0.065442,-0.901947,0.000000,0.000000,0.000000
46546826,1761936015927305,0.000000000,0.000000000,0.000,1.421776,0.065444,-0.901950,0.000000,0.000000,0.000000
46553856,1761936015934336,0.000000000,0.000000000,0.000,1.421785,0.065447,-0.901944,0.000000,0.000000,0.000000
46560728,1761936015941207,0.000000000,0.000000000,0.000,1.421797,0.065449,-0.901939,0.000000,0.000000,0.000000
46567797,1761936015948276,0.000000000,0.000000000,0.000,1.421790,0.065441,-0.901927,0.000000,0.000000,0.000000
46574829,1761936015955308,0.000000000,0.000000000,0.000,1.421791,0.065451,-0.901919,0.000000,0.000000,0.000000
46581703,1761936015962182,0.000000000,0.000000000,0.000,1.421796,0.065461,-0.901922,0.000000,0.000000,0.000000
46588795,1761936015969274,0.000000000,0.000000000,0.000,1.421804,0.065465,-0.901919,0.000000,0.000000,0.000000
46595678,1761936015976157,0.000000000,0.000000000,0.000,1.421797,0.065463,-0.901933,0.000000,0.000000,0.000000
46602709,1761936015983188,0.000000000,0.000000000,0.000,1.421790,0.065465,-0.901942,0.000000,0.000000,0.000000
46609776,1761936015990255,0.000000000,0.000000000,0.000,1.421785,0.065457,-0.901944,0.000000,0.000000,0.000000
46616806,1761936015997285,0.000000000,0.000000000,0.000,1.421786,0.065464,-0.901939,0.000000,0.000000,0.000000
46623679,1761936016004158,0.000000000,0.000000000,0.000,1.421782,0.065460,-0.901940,0.000000,0.000000,0.000000
46630715,1761936016011194,0.000000000,0.000000000,0.000,1.421785,0.065461,-0.901935,0.000000,0.000000,0.000000
46637754,1761936016018233,0.000000000,0.000000000,0.000,1.421786,0.065469,-0.901936,0.000000,0.000000,0.000000
46644738,1761936016025217,0.000000000,0.000000000,0.000,1.421787,0.065463,-0.901937,0.000000,0.000000,0.000000
46651788,1761936016032267,0.000000000,0.000000000,0.000,1.421779,0.065470,-0.901950,0.000000,0.000000,0.000000
