timestamp,lat,lon,alt,roll,pitch,yaw,vel_x,vel_y,vel_z
1760390991630454,0.000000000,0.000000000,0.000,0.607982,0.042314,-0.943750,0.000000,0.000000,0.000000
1760390991637443,0.000000000,0.000000000,0.000,0.607975,0.042320,-0.943755,0.000000,0.000000,0.000000
1760390991644460,0.000000000,0.000000000,0.000,0.607981,0.042319,-0.943756,0.000000,0.000000,0.000000
1760390991651443,0.000000000,0.000000000,0.000,0.607983,0.042321,-0.943748,0.000000,0.000000,0.000000
1760390991658523,0.000000000,0.000000000,0.000,0.607991,0.042322,-0.943747,0.000000,0.000000,0.000000
1760390991665442,0.000000000,0.000000000,0.000,0.607990,0.042320,-0.943748,0.000000,0.000000,0.000000
1760390991672546,0.000000000,0.000000000,0.000,0.607994,0.042306,-0.943746,0.000000,0.000000,0.000000
1760390991679481,0.000000000,0.000000000,0.000,0.607992,0.042304,-0.943741,0.000000,0.000000,0.000000
1760390991686408,0.000000000,0.000000000,0.000,0.608002,0.042306,-0.943741,0.000000,0.000000,0.000000
1760390991693659,0.000000000,0.000000000,0.000,0.607997,0.042302,-0.943743,0.000000,0.000000,0.000000
1760390991700495,0.000000000,0.000000000,0.000,0.607993,0.042305,-0.943738,0.000000,0.000000,0.000000
1760390991707434,0.000000000,0.000000000,0.000,0.608000,0.042293,-0.943724,0.000000,0.000000,0.000000
1760390991714516,0.000000000,0.000000000,0.000,0.608001,0.042297,-0.943731,0.000000,0.000000,0.000000
1760390991721463,0.000000000,0.000000000,0.000,0.608007,0.042298,-0.943713,0.000000,0.000000,0.000000
1760390991728410,0.000000000,0.000000000,0.000,0.608006,0.042298,-0.943718,0.000000,0.000000,0.000000
1760390991735529,0.000000000,0.000000000,0.000,0.608010,0.042303,-0.943717,0.000000,0.000000,0.000000
1760390991742491,0.000000000,0.000000000,0.000,0.608006,0.042310,-0.943720,0.000000,0.000000,0.000000
1760390991749437,0.000000000,0.000000000,0.000,0.608008,0.042318,-0.943717,0.000000,0.000000,0.000000
1760390991756523,0.000000000,0.000000000,0.000,0.608006,0.042320,-0.943721,0.000000,0.000000,0.000000
1760390991763473,0.000000000,0.000000000,0.000,0.608021,0.042314,-0.943717,0.000000,0.000000,0.000000
1760390991770409,0.000000000,0.000000000,0.000,0.608022,0.042318,-0.943710,0.000000,0.000000,0.000000
1760390991777489,0.000000000,0.000000000,0.000,0.608019,0.042313,-0.943712,0.000000,0.000000,0.000000
1760390991784434,0.000000000,0.000000000,0.000,0.608033,0.042315,-0.943713,0.000000,0.000000,0.000000
1760390991791523,0.000000000,0.000000000,0.000,0.608031,0.042317,-0.943716,0.000000,0.000000,0.000000
1760390991798480,0.000000000,0.000000000,0.000,0.608027,0.042328,-0.943716,0.000000,0.000000,0.000000
1760390991805403,0.000000000,0.000000000,0.000,0.608024,0.042336,-0.943707,0.000000,0.000000,0.000000
1760390991812485,0.000000000,0.000000000,0.000,0.608027,0.042336,-0.943702,0.000000,0.000000,0.000000
1760390991819425,0.000000000,0.000000000,0.000,0.608025,0.042330,-0.943707,0.000000,0.000000,0.000000
1760390991826517,0.000000000,0.000000000,0.000,0.608032,0.042323,-0.943701,0.000000,0.000000,0.000000
1760390991833597,0.000000000,0.000000000,0.000,0.608034,0.042327,-0.943698,0.000000,0.000000,0.000000
1760390991840405,0.000000000,0.000000000,0.000,0.608030,0.042333,-0.943698,0.000000,0.000000,0.000000
1760390991847523,0.000000000,0.000000000,0.000,0.608029,0.042339,-0.943688,0.000000,0.000000,0.000000
1760390991854486,0.000000000,0.000000000,0.000,0.608033,0.042349,-0.943685,0.000000,0.000000,0.000000
1760390991861410,0.000000000,0.000000000,0.000,0.608030,0.042348,-0.943687,0.000000,0.000000,0.000000
1760390991868511,0.000000000,0.000000000,0.000,0.608032,0.042353,-0.943685,0.000000,0.000000,0.000000
1760390991875403,0.000000000,0.000000000,0.000,0.608034,0.042352,-0.943682,0.000000,0.000000,0.000000
1760390991882506,0.000000000,0.000000000,0.000,0.608031,0.042344,-0.943672,0.000000,0.000000,0.000000
1760390991889427,0.000000000,0.000000000,0.000,0.608037,0.042345,-0.943659,0.000000,0.000000,0.000000
1760390991896420,0.000000000,0.000000000,0.000,0.608046,0.042339,-0.943660,0.000000,0.000000,0.000000
1760390991903510,0.000000000,0.000000000,0.000,0.608050,0.042337,-0.943659,0.000000,0.000000,0.000000
1760390991910434,0.000000000,0.000000000,0.000,0.608047,0.042336,-0.943662,0.000000,0.000000,0.000000
1760390991917554,0.000000000,0.000000000,0.000,0.608051,0.042340,-0.943659,0.000000,0.000000,0.000000
1760390991924472,0.000000000,0.000000000,0.000,0.608045,0.042334,-0.943660,0.000000,0.000000,0.000000
1760390991931431,0.000000000,0.000000000,0.000,0.608045,0.042332,-0.943663,0.000000,0.000000,0.000000
1760390991938519,0.000000000,0.000000000,0.000,0.608039,0.042332,-0.943661,0.000000,0.000000,0.000000
1760390991945440,0.000000000,0.000000000,0.000,0.608036,0.042338,-0.943649,0.000000,0.000000,0.000000
1760390991952535,0.000000000,0.000000000,0.000,0.608031,0.042342,-0.943651,0.000000,0.000000,0.000000
1760390991959474,0.000000000,0.000000000,0.000,0.608035,0.042348,-0.943646,0.000000,0.000000,0.000000
1760390991966568,0.000000000,0.000000000,0.000,0.608030,0.042348,-0.943643,0.000000,0.000000,0.000000
1760390991973496,0.000000000,0.000000000,0.000,0.608037,0.042353,-0.943635,0.000000,0.000000,0.000000
1760390991980434,0.000000000,0.000000000,0.000,0.608040,0.042355,-0.943642,0.000000,0.000000,0.000000
1760390991987530,0.000000000,0.000000000,0.000,0.608044,0.042362,-0.943640,0.000000,0.000000,0.000000
1760390991994423,0.000000000,0.000000000,0.000,0.608035,0.042366,-0.943634,0.000000,0.000000,0.000000
1760390992001402,0.000000000,0.000000000,0.000,0.608037,0.042369,-0.943627,0.000000,0.000000,0.000000
1760390992008509,0.000000000,0.000000000,0.000,0.608039,0.042373,-0.943629,0.000000,0.000000,0.000000
1760390992015395,0.000000000,0.000000000,0.000,0.608042,0.042378,-0.943627,0.000000,0.000000,0.000000
1760390992022489,0.000000000,0.000000000,0.000,0.608046,0.042375,-0.943630,0.000000,0.000000,0.000000
1760390992029492,0.000000000,0.000000000,0.000,0.608065,0.042375,-0.943624,0.000000,0.000000,0.000000
1760390992036426,0.000000000,0.000000000,0.000,0.608061,0.042380,-0.943625,0.000000,0.000000,0.000000
1760390992043434,0.000000000,0.000000000,0.000,0.608067,0.042379,-0.943619,0.000000,0.000000,0.000000
1760390992050510,0.000000000,0.000000000,0.000,0.608076,0.042379,-0.943621,0.000000,0.000000,0.000000
1760390992057433,0.000000000,0.000000000,0.000,0.608075,0.042386,-0.943622,0.000000,0.000000,0.000000
1760390992064546,0.000000000,0.000000000,0.000,0.608081,0.042375,-0.943630,0.000000,0.000000,0.000000
1760390992071475,0.000000000,0.000000000,0.000,0.608081,0.042373,-0.943626,0.000000,0.000000,0.000000
1760390992078396,0.000000000,0.000000000,0.000,0.608076,0.042368,-0.943633,0.000000,0.000000,0.000000
1760390992085440,0.000000000,0.000000000,0.000,0.608072,0.042369,-0.943623,0.000000,0.000000,0.000000
1760390992092404,0.000000000,0.000000000,0.000,0.608074,0.042362,-0.943622,0.000000,0.000000,0.000000
1760390992099531,0.000000000,0.000000000,0.000,0.608072,0.042361,-0.943616,0.000000,0.000000,0.000000
1760390992106461,0.000000000,0.000000000,0.000,0.608068,0.042366,-0.943619,0.000000,0.000000,0.000000
1760390992113718,0.000000000,0.000000000,0.000,0.608059,0.042363,-0.943624,0.000000,0.000000,0.000000
1760390992120494,0.000000000,0.000000000,0.000,0.608063,0.042364,-0.943628,0.000000,0.000000,0.000000
1760390992127434,0.000000000,0.000000000,0.000,0.608061,0.042373,-0.943617,0.000000,0.000000,0.000000
1760390992137039,0.000000000,0.000000000,0.000,0.608057,0.042373,-0.943611,0.000000,0.000000,0.000000
1760390992141497,0.000000000,0.000000000,0.000,0.608057,0.042376,-0.943604,0.000000,0.000000,0.000000
1760390992148455,0.000000000,0.000000000,0.000,0.608059,0.042374,-0.943603,0.000000,0.000000,0.000000
1760390992155518,0.000000000,0.000000000,0.000,0.608064,0.042368,-0.943601,0.000000,0.000000,0.000000
1760390992162465,0.000000000,0.000000000,0.000,0.608070,0.042368,-0.943603,0.000000,0.000000,0.000000
1760390992169502,0.000000000,0.000000000,0.000,0.608068,0.042369,-0.943601,0.000000,0.000000,0.000000
1760390992176598,0.000000000,0.000000000,0.000,0.608061,0.042370,-0.943595,0.000000,0.000000,0.000000
1760390992183523,0.000000000,0.000000000,0.000,0.608060,0.042356,-0.943601,0.000000,0.000000,0.000000
1760390992190462,0.000000000,0.000000000,0.000,0.608066,0.042359,-0.943605,0.000000,0.000000,0.000000
1760390992197598,0.000000000,0.000000000,0.000,0.608068,0.042358,-0.943609,0.000000,0.000000,0.000000
1760390992204533,0.000000000,0.000000000,0.000,0.608065,0.042357,-0.943599,0.000000,0.000000,0.000000
1760390992211479,0.000000000,0.000000000,0.000,0.608071,0.042351,-0.943595,0.000000,0.000000,0.000000
1760390992218556,0.000000000,0.000000000,0.000,0.608065,0.042348,-0.943598,0.000000,0.000000,0.000000
1760390992225440,0.000000000,0.000000000,0.000,0.608068,0.042341,-0.943593,0.000000,0.000000,0.000000
1760390992232532,0.000000000,0.000000000,0.000,0.608062,0.042337,-0.943592,0.000000,0.000000,0.000000
1760390992239579,0.000000000,0.000000000,0.000,0.608060,0.042334,-0.943590,0.000000,0.000000,0.000000
1760390992246545,0.000000000,0.000000000,0.000,0.608061,0.042340,-0.943584,0.000000,0.000000,0.000000
1760390992253464,0.000000000,0.000000000,0.000,0.608068,0.042344,-0.943583,0.000000,0.000000,0.000000
1760390992260525,0.000000000,0.000000000,0.000,0.608059,0.042348,-0.943580,0.000000,0.000000,0.000000
1760390992267433,0.000000000,0.000000000,0.000,0.608048,0.042352,-0.943575,0.000000,0.000000,0.000000
1760390992274514,0.000000000,0.000000000,0.000,0.608050,0.042360,-0.943573,0.000000,0.000000,0.000000
1760390992281470,0.000000000,0.000000000,0.000,0.608050,0.042359,-0.943572,0.000000,0.000000,0.000000
1760390992288413,0.000000000,0.000000000,0.000,0.608058,0.042358,-0.943574,0.000000,0.000000,0.000000
1760390992295543,0.000000000,0.000000000,0.000,0.608055,0.042368,-0.943563,0.000000,0.000000,0.000000
1760390992302494,0.000000000,0.000000000,0.000,0.608059,0.042380,-0.943560,0.000000,0.000000,0.000000
1760390992309434,0.000000000,0.000000000,0.000,0.608055,0.042387,-0.943557,0.000000,0.000000,0.000000
1760390992316535,0.000000000,0.000000000,0.000,0.608061,0.042383,-0.943552,0.000000,0.000000,0.000000
1760390992323477,0.000000000,0.000000000,0.000,0.608068,0.042378,-0.943547,0.000000,0.000000,0.000000
1760390992330467,0.000000000,0.000000000,0.000,0.608067,0.042372,-0.943549,0.000000,0.000000,0.000000
1760390992337493,0.000000000,0.000000000,0.000,0.608068,0.042366,-0.943555,0.000000,0.000000,0.000000
1760390992344457,0.000000000,0.000000000,0.000,0.608069,0.042366,-0.943547,0.000000,0.000000,0.000000
1760390992351564,0.000000000,0.000000000,0.000,0.608071,0.042373,-0.943545,0.000000,0.000000,0.000000
1760390992358457,0.000000000,0.000000000,0.000,0.608067,0.042367,-0.943540,0.000000,0.000000,0.000000
1760390992365539,0.000000000,0.000000000,0.000,0.608066,0.042369,-0.943520,0.000000,0.000000,0.000000
1760390992372432,0.000000000,0.000000000,0.000,0.608075,0.042365,-0.943519,0.000000,0.000000,0.000000
1760390992379435,0.000000000,0.000000000,0.000,0.608077,0.042373,-0.943516,0.000000,0.000000,0.000000
1760390992386507,0.000000000,0.000000000,0.000,0.608081,0.042371,-0.943520,0.000000,0.000000,0.000000
1760390992393606,0.000000000,0.000000000,0.000,0.608073,0.042366,-0.943527,0.000000,0.000000,0.000000
1760390992400505,0.000000000,0.000000000,0.000,0.608064,0.042363,-0.943540,0.000000,0.000000,0.000000
1760390992407447,0.000000000,0.000000000,0.000,0.608069,0.042361,-0.943532,0.000000,0.000000,0.000000
1760390992414479,0.000000000,0.000000000,0.000,0.608066,0.042371,-0.943529,0.000000,0.000000,0.000000
1760390992421572,0.000000000,0.000000000,0.000,0.608071,0.042374,-0.943522,0.000000,0.000000,0.000000
1760390992428473,0.000000000,0.000000000,0.000,0.608078,0.042379,-0.943518,0.000000,0.000000,0.000000
1760390992435488,0.000000000,0.000000000,0.000,0.608082,0.042377,-0.943519,0.000000,0.000000,0.000000
1760390992442530,0.000000000,0.000000000,0.000,0.608090,0.042376,-0.943519,0.000000,0.000000,0.000000
1760390992449545,0.000000000,0.000000000,0.000,0.608082,0.042377,-0.943507,0.000000,0.000000,0.000000
1760390992457076,0.000000000,0.000000000,0.000,0.608088,0.042376,-0.943505,0.000000,0.000000,0.000000
1760390992463406,0.000000000,0.000000000,0.000,0.608084,0.042380,-0.943504,0.000000,0.000000,0.000000
1760390992470514,0.000000000,0.000000000,0.000,0.608080,0.042386,-0.943500,0.000000,0.000000,0.000000
1760390992477456,0.000000000,0.000000000,0.000,0.608086,0.042396,-0.943505,0.000000,0.000000,0.000000
1760390992484534,0.000000000,0.000000000,0.000,0.608097,0.042393,-0.943498,0.000000,0.000000,0.000000
1760390992491482,0.000000000,0.000000000,0.000,0.608092,0.042391,-0.943497,0.000000,0.000000,0.000000
1760390992498511,0.000000000,0.000000000,0.000,0.608092,0.042391,-0.943502,0.000000,0.000000,0.000000
1760390992507635,0.000000000,0.000000000,0.000,0.608088,0.042394,-0.943492,0.000000,0.000000,0.000000
1760390992512510,0.000000000,0.000000000,0.000,0.608080,0.042391,-0.943498,0.000000,0.000000,0.000000
1760390992519470,0.000000000,0.000000000,0.000,0.608098,0.042381,-0.943492,0.000000,0.000000,0.000000
1760390992526512,0.000000000,0.000000000,0.000,0.608094,0.042383,-0.943491,0.000000,0.000000,0.000000
1760390992533558,0.000000000,0.000000000,0.000,0.608095,0.042390,-0.943490,0.000000,0.000000,0.000000
1760390992540567,0.000000000,0.000000000,0.000,0.608111,0.042384,-0.943489,0.000000,0.000000,0.000000
1760390992547435,0.000000000,0.000000000,0.000,0.608112,0.042382,-0.943489,0.000000,0.000000,0.000000
1760390992554519,0.000000000,0.000000000,0.000,0.608116,0.042373,-0.943486,0.000000,0.000000,0.000000
1760390992561418,0.000000000,0.000000000,0.000,0.608108,0.042374,-0.943483,0.000000,0.000000,0.000000
1760390992568506,0.000000000,0.000000000,0.000,0.608118,0.042368,-0.943480,0.000000,0.000000,0.000000
1760390992575468,0.000000000,0.000000000,0.000,0.608122,0.042368,-0.943485,0.000000,0.000000,0.000000
1760390992582524,0.000000000,0.000000000,0.000,0.608119,0.042368,-0.943491,0.000000,0.000000,0.000000
1760390992589415,0.000000000,0.000000000,0.000,0.608116,0.042379,-0.943494,0.000000,0.000000,0.000000
1760390992596425,0.000000000,0.000000000,0.000,0.608116,0.042380,-0.943500,0.000000,0.000000,0.000000
1760390992603546,0.000000000,0.000000000,0.000,0.608117,0.042387,-0.943490,0.000000,0.000000,0.000000
1760390992610448,0.000000000,0.000000000,0.000,0.608126,0.042386,-0.943485,0.000000,0.000000,0.000000
1760390992617417,0.000000000,0.000000000,0.000,0.608119,0.042381,-0.943485,0.000000,0.000000,0.000000
1760390992624578,0.000000000,0.000000000,0.000,0.608122,0.042381,-0.943489,0.000000,0.000000,0.000000
1760390992631507,0.000000000,0.000000000,0.000,0.608120,0.042378,-0.943493,0.000000,0.000000,0.000000
1760390992638510,0.000000000,0.000000000,0.000,0.608119,0.042388,-0.943497,0.000000,0.000000,0.000000
1760390992645413,0.000000000,0.000000000,0.000,0.608115,0.042395,-0.943488,0.000000,0.000000,0.000000
1760390992652516,0.000000000,0.000000000,0.000,0.608106,0.042395,-0.943483,0.000000,0.000000,0.000000
1760390992659810,0.000000000,0.000000000,0.000,0.608095,0.042404,-0.943476,0.000000,0.000000,0.000000
1760390992666424,0.000000000,0.000000000,0.000,0.608096,0.042404,-0.943478,0.000000,0.000000,0.000000
1760390992673538,0.000000000,0.000000000,0.000,0.608087,0.042393,-0.943491,0.000000,0.000000,0.000000
1760390992680508,0.000000000,0.000000000,0.000,0.608083,0.042385,-0.943494,0.000000,0.000000,0.000000
1760390992687433,0.000000000,0.000000000,0.000,0.608096,0.042383,-0.943497,0.000000,0.000000,0.000000
1760390992694559,0.000000000,0.000000000,0.000,0.608096,0.042392,-0.943495,0.000000,0.000000,0.000000
1760390992701431,0.000000000,0.000000000,0.000,0.608091,0.042399,-0.943495,0.000000,0.000000,0.000000
1760390992708543,0.000000000,0.000000000,0.000,0.608081,0.042395,-0.943491,0.000000,0.000000,0.000000
1760390992715482,0.000000000,0.000000000,0.000,0.608091,0.042395,-0.943491,0.000000,0.000000,0.000000
1760390992722475,0.000000000,0.000000000,0.000,0.608088,0.042395,-0.943486,0.000000,0.000000,0.000000
1760390992729473,0.000000000,0.000000000,0.000,0.608092,0.042395,-0.943480,0.000000,0.000000,0.000000
1760390992736428,0.000000000,0.000000000,0.000,0.608092,0.042387,-0.943483,0.000000,0.000000,0.000000
1760390992743423,0.000000000,0.000000000,0.000,0.608093,0.042389,-0.943477,0.000000,0.000000,0.000000
1760390992750442,0.000000000,0.000000000,0.000,0.608089,0.042392,-0.943480,0.000000,0.000000,0.000000
1760390992757410,0.000000000,0.000000000,0.000,0.608090,0.042387,-0.943476,0.000000,0.000000,0.000000
1760390992764483,0.000000000,0.000000000,0.000,0.608096,0.042390,-0.943475,0.000000,0.000000,0.000000
1760390992771576,0.000000000,0.000000000,0.000,0.608096,0.042387,-0.943471,0.000000,0.000000,0.000000
1760390992778530,0.000000000,0.000000000,0.000,0.608111,0.042388,-0.943469,0.000000,0.000000,0.000000
1760390992785484,0.000000000,0.000000000,0.000,0.608118,0.042381,-0.943462,0.000000,0.000000,0.000000
1760390992792420,0.000000000,0.000000000,0.000,0.608114,0.042386,-0.943465,0.000000,0.000000,0.000000
1760390992799421,0.000000000,0.000000000,0.000,0.608105,0.042392,-0.943468,0.000000,0.000000,0.000000
1760390992807406,0.000000000,0.000000000,0.000,0.608107,0.042388,-0.943471,0.000000,0.000000,0.000000
1760390992813558,0.000000000,0.000000000,0.000,0.608111,0.042376,-0.943469,0.000000,0.000000,0.000000
1760390992820469,0.000000000,0.000000000,0.000,0.608112,0.042382,-0.943466,0.000000,0.000000,0.000000
1760390992827585,0.000000000,0.000000000,0.000,0.608108,0.042385,-0.943473,0.000000,0.000000,0.000000
1760390992834558,0.000000000,0.000000000,0.000,0.608112,0.042385,-0.943471,0.000000,0.000000,0.000000
1760390992841420,0.000000000,0.000000000,0.000,0.608117,0.042377,-0.943464,0.000000,0.000000,0.000000
1760390992848515,0.000000000,0.000000000,0.000,0.608116,0.042379,-0.943465,0.000000,0.000000,0.000000
1760390992857069,0.000000000,0.000000000,0.000,0.608110,0.042376,-0.943473,0.000000,0.000000,0.000000
1760390992862555,0.000000000,0.000000000,0.000,0.608114,0.042376,-0.943471,0.000000,0.000000,0.000000
1760390992869490,0.000000000,0.000000000,0.000,0.608115,0.042378,-0.943474,0.000000,0.000000,0.000000
1760390992876506,0.000000000,0.000000000,0.000,0.608111,0.042370,-0.943483,0.000000,0.000000,0.000000
1760390992883517,0.000000000,0.000000000,0.000,0.608108,0.042368,-0.943483,0.000000,0.000000,0.000000
1760390992890448,0.000000000,0.000000000,0.000,0.608106,0.042365,-0.943482,0.000000,0.000000,0.000000
1760390992897453,0.000000000,0.000000000,0.000,0.608110,0.042360,-0.943472,0.000000,0.000000,0.000000
1760390992904467,0.000000000,0.000000000,0.000,0.608117,0.042365,-0.943483,0.000000,0.000000,0.000000
1760390992911473,0.000000000,0.000000000,0.000,0.608110,0.042364,-0.943474,0.000000,0.000000,0.000000
1760390992918448,0.000000000,0.000000000,0.000,0.608108,0.042371,-0.943471,0.000000,0.000000,0.000000
1760390992925419,0.000000000,0.000000000,0.000,0.608107,0.042371,-0.943459,0.000000,0.000000,0.000000
1760390992932442,0.000000000,0.000000000,0.000,0.608110,0.042372,-0.943464,0.000000,0.000000,0.000000
1760390992939540,0.000000000,0.000000000,0.000,0.608114,0.042376,-0.943471,0.000000,0.000000,0.000000
1760390992946543,0.000000000,0.000000000,0.000,0.608117,0.042362,-0.943473,0.000000,0.000000,0.000000
1760390992953529,0.000000000,0.000000000,0.000,0.608115,0.042359,-0.943476,0.000000,0.000000,0.000000
1760390992960441,0.000000000,0.000000000,0.000,0.608118,0.042360,-0.943471,0.000000,0.000000,0.000000
1760390992967536,0.000000000,0.000000000,0.000,0.608126,0.042365,-0.943467,0.000000,0.000000,0.000000
1760390992974484,0.000000000,0.000000000,0.000,0.608119,0.042372,-0.943460,0.000000,0.000000,0.000000
1760390992981512,0.000000000,0.000000000,0.000,0.608105,0.042370,-0.943457,0.000000,0.000000,0.000000
1760390992988465,0.000000000,0.000000000,0.000,0.608110,0.042365,-0.943452,0.000000,0.000000,0.000000
1760390992995463,0.000000000,0.000000000,0.000,0.608124,0.042362,-0.943450,0.000000,0.000000,0.000000
1760390993002446,0.000000000,0.000000000,0.000,0.608118,0.042365,-0.943460,0.000000,0.000000,0.000000
1760390993009539,0.000000000,0.000000000,0.000,0.608118,0.042359,-0.943467,0.000000,0.000000,0.000000
1760390993016476,0.000000000,0.000000000,0.000,0.608114,0.042361,-0.943471,0.000000,0.000000,0.000000
1760390993023421,0.000000000,0.000000000,0.000,0.608116,0.042360,-0.943477,0.000000,0.000000,0.000000
1760390993030448,0.000000000,0.000000000,0.000,0.608124,0.042356,-0.943475,0.000000,0.000000,0.000000
1760390993037408,0.000000000,0.000000000,0.000,0.608128,0.042356,-0.943471,0.000000,0.000000,0.000000
1760390993044454,0.000000000,0.000000000,0.000,0.608131,0.042359,-0.943462,0.000000,0.000000,0.000000
1760390993051438,0.000000000,0.000000000,0.000,0.608129,0.042360,-0.943460,0.000000,0.000000,0.000000
1760390993058419,0.000000000,0.000000000,0.000,0.608128,0.042356,-0.943459,0.000000,0.000000,0.000000
1760390993065525,0.000000000,0.000000000,0.000,0.608133,0.042362,-0.943449,0.000000,0.000000,0.000000
1760390993072436,0.000000000,0.000000000,0.000,0.608136,0.042370,-0.943446,0.000000,0.000000,0.000000
1760390993079514,0.000000000,0.000000000,0.000,0.608136,0.042367,-0.943442,0.000000,0.000000,0.000000
1760390993086557,0.000000000,0.000000000,0.000,0.608132,0.042362,-0.943443,0.000000,0.000000,0.000000
1760390993093526,0.000000000,0.000000000,0.000,0.608134,0.042369,-0.943436,0.000000,0.000000,0.000000
1760390993100425,0.000000000,0.000000000,0.000,0.608133,0.042367,-0.943432,0.000000,0.000000,0.000000
1760390993107534,0.000000000,0.000000000,0.000,0.608139,0.042368,-0.943423,0.000000,0.000000,0.000000
1760390993114527,0.000000000,0.000000000,0.000,0.608136,0.042367,-0.943422,0.000000,0.000000,0.000000
1760390993121456,0.000000000,0.000000000,0.000,0.608140,0.042365,-0.943426,0.000000,0.000000,0.000000
1760390993128554,0.000000000,0.000000000,0.000,0.608145,0.042368,-0.943429,0.000000,0.000000,0.000000
1760390993135543,0.000000000,0.000000000,0.000,0.608155,0.042370,-0.943421,0.000000,0.000000,0.000000
